_id	model.x	model.y	clust_4	lemma	newspaper	country	formality	_cws.model	_ctxt.model	in_concept
briljant/adj/volkskrant_19990522_69/241	4.28499812954328	23.690402550544	1	briljant	volkskrant	Netherlands	quality	altijd/adv;als/prep;ben/verb;timing/noun;performance/noun;onovertroffen/adj	<small>orakel van Leeuwarden . ' ' De slimste politicus van de eeuw . ' '</small> Z'n <u>timing</u><sup>29.7</sup> <u>was</u><sup>336.212</sup> <u>als</u><sup>272.772</sup> <u>altijd</u><sup>15.418</sup> <span class='target'>briljant</span> . ' ' <u>Onovertroffen</u><sup>3.44</sup> <u>performance</u><sup>4.424</sup> <small>. ' ' Wiegeliaans tot in de kleinste details . ' Ik citeer een paar</small>	no
briljant/adj/volkskrant_20011008_120/695	-17.1053187097242	15.3453981282901	1	briljant	volkskrant	Netherlands	quality	Nederland/name;ooit/adv;groot/adj;Ajax/name;trainer/noun	<small>Gaal neerzette , maar het was toch echt Louis van Gaal zelf , de bondscoach</small> van <u>Nederland</u><sup>14.686</sup> en <u>ooit</u><sup>28.076</sup> de <span class='target'>briljante</span> <u>trainer</u><sup>2.117</sup> van het <u>grote</u><sup>25.315</sup> <u>Ajax</u><sup>1.33</sup> <small>, die zichzelf hier op tragische wijze ontdeed van elke vorm van stijl , die</small>	yes
briljant/adj/de_standaard_20000905_01_103/465	-38.3828781877724	-1.89380113265969	1	briljant	de_standaard	Belgium	quality	in/prep;portretteer/verb;kan/verb;dirigent/noun;werk/noun	<small>Variaties , een compositie waarin Elgar een aantal van zijn vrienden , zijn vrouw en</small> zichzelf <u>portretteerde</u><sup>3.526</sup> . <u>In</u><sup>63.223</sup> dit <span class='target'>briljante</span> <u>werk</u><sup>1.761</sup> <u>kan</u><sup>38.579</sup> een <u>dirigent</u><sup>23.11</sup> zijn <small>orkest doen schitteren . Dat gebeurde hier ook in de afwisseling van de pittige ,</small>	yes
briljant/adj/het_laatste_nieuws_20030103_01_48/9	-22.9776134410508	28.0030633739371	1	briljant	het_laatste_nieuws	Belgium	popular	;Piet/name;voor/prep;MECHELEN/name;Finne/name	<small></small>  <span class='target'>Briljant</span> <u>voor</u><sup>18.664</sup> <u>Piet</u><sup>2.03</sup> en <u>Finne</u><sup>22.426</sup> <u>MECHELEN</u><sup>2.159</sup> <small>Pieter Hensmans en Seraphina Lauwers , beter gekend als Piet en Finne , hebben hun</small>	no
geniaal/adj/de_morgen_20010425_01_84/14	-4.09043309076838	-17.8138986898148	1	geniaal	de_morgen	Belgium	quality	Rompuy/name;Eric/name;truc/noun;Opgrimbie/name;van/prep	<small>Eric van Rompuy over de</small> <u>Eric</u><sup>4.43</sup> van <u>Rompuy</u><sup>2.11</sup> over de <span class='target'>geniale</span> <u>truc</u><sup>8.983</sup> <u>van</u><sup>4.05</sup> <u>Opgrimbie</u><sup>5.393</sup> Jan de <small>Zutter CVP-fractieleider in het Vlaams Parlement Eric van Rompuy wil dat de beslissing van minister</small>	yes
briljant/adj/algemeen_dagblad_20031206_165/179	39.5434099778038	-30.3654478678403	1	briljant	algemeen_dagblad	Netherlands	popular	;plan/noun	<small>? Nee , dit is een grove blunder 48% Gematigd positief , creatief is het</small> wel 36% Ja , een <span class='target'>briljant</span> <u>plan</u><sup>15.988</sup> 15% Geen mening 1% <small>WK-loting ? De grote steden hebben veel problemen die met elkaar samenhangen . Een hoge</small>	yes
briljant/adj/algemeen_dagblad_20010208_12/6	30.6401554122691	-30.9283165561963	1	briljant	algemeen_dagblad	Netherlands	popular	;idee/noun;vrouwenhater/noun	<small>Wat een `</small> Wat een ` <span class='target'>briljant</span> ' <u>idee</u><sup>979.189</sup> om een <u>vrouwenhater</u><sup>7.811</sup> <small>af te sturen op de expositie Griekse goden en helden in de tijd van Rubens</small>	yes
briljant/adj/parool_19990216_116/178	12.4808381331513	-40.0349934357952	1	briljant	parool	Netherlands	popular	Paprika/name;Larsen/name;Steen/name;humor/noun;zwart/adj;tragedie/noun;met/prep	<small>1998 ) Regie Thomas Vinterberg , met Ulrich Thomsen , Henning Moritzen , Thomas Bo</small> <u>Larsen</u><sup>78.399</sup> en <u>Paprika</u><sup>131.077</sup> <u>Steen</u><sup>46.537</sup> . <span class='target'>Briljante</span> <u>tragedie</u><sup>47.034</sup> <u>met</u><sup>88.375</sup> veel <u>zwarte</u><sup>29.927</sup> <u>humor</u><sup>105.637</sup> <small>over een familiefeest dat in sneltreinvaart ontspoort nadat een familiegeheim wordt onthuld . De film</small>	yes
briljant/adj/algemeen_dagblad_19990401_187/201	45.12062880079	1.17994932862014	2	briljant	algemeen_dagblad	Netherlands	popular	ben/verb;naturel/adj;zo/adv	<small>geleden , het nummer I'll be there van The Four Tops hoorde , dacht ik</small> : wat <u>is</u><sup>336.212</sup> dit eigenlijk <span class='target'>briljant</span> . <u>Zo</u><sup>42.886</sup> <u>naturel</u><sup>4.05</sup> , helemaal <small>geen overstuurde gitaren of solo`s . Motown-songs zijn vaak heel vernuftig gecomponeerd , met een</small>	yes
geniaal/adj/parool_20031103_98/341	13.677580493297	-36.8638636822107	1	geniaal	parool	Netherlands	popular	humor/noun;bizar/adj;anarchistisch/adj;geef_in/verb;niet/adv	<small>Britse verfilming van het autobiografisch getinte boek van de onnavolgbare komiek Spike Milligan . Diens</small> <u>bizarre</u><sup>31.786</sup> , <u>anarchistische</u><sup>3.234</sup> <u>humor</u><sup>15.63</sup> en <span class='target'>geniale</span> <u>ingaven</u><sup>1.395</sup> voeren hier <u>niet</u><sup>12.341</sup> de <small>boventoon . Maar deze film , waarin een stel jonge dienstplichtigen in 1940 nog even</small>	yes
geniaal/adj/parool_20011006_48/62	29.6670467306916	-18.999071500004	2	geniaal	parool	Netherlands	popular	op/prep;wijze/noun;in/prep;voetspoor/noun	<small>speelwijze , het kledingmerk of andere futiliteiten . Door twijfel te zaaien over zijn toekomst</small> treedt Louis van Gaal <u>op</u><sup>8.537</sup> <span class='target'>geniale</span> <u>wijze</u><sup>80.161</sup> <u>in</u><sup>86.105</sup> Cruijffs <u>voetsporen</u><sup>1.731</sup> . <small>De dubbelzinnige uitspraken van de bondscoach zorgen voor de juiste verhoging van de adrenaline .</small>	yes
geniaal/adj/het_laatste_nieuws_20000701_01_476/318	-18.9020184565792	-7.28561106087111	1	geniaal	het_laatste_nieuws	Belgium	popular	van/prep;word/verb;goed/adj;systeem/noun;van/prep;in/prep	<small>meer betrokken zijn bij de gang van zaken in hun bedrijf als ze daar zelf</small> <u>beter</u><sup>3.146</sup> <u>van</u><sup>4.05</sup> <u>worden</u><sup>48.263</sup> . Het <span class='target'>geniale</span> <u>van</u><sup>4.05</sup> het <u>systeem</u><sup>8.053</sup> zit <u>in</u><sup>86.105</sup> <small>het derde voordeel , het andquot; volkskapitalisme andquot; : als het personeel een belangrijke aandeelhouder</small>	yes
geniaal/adj/de_morgen_20010307_01_22/164	33.7424149774322	3.95902263853394	2	geniaal	de_morgen	Belgium	quality	ben/verb;van/prep;Plato/name;gek/adj;filosoof/noun	<small>meer op de voorgrond treedt . Phaedrus , niet toevallig zo genoemd naar de dialoog</small> <u>van</u><sup>4.05</sup> <u>Plato</u><sup>3.676</sup> , <u>is</u><sup>342.896</sup> een <span class='target'>geniale</span> maar <u>gek</u><sup>170.882</sup> geworden <u>filosoof</u><sup>11.55</sup> . <small>Tijdens de reis onderwijst de vader stukje bij beetje Phaedrus ' filosofie , een zoektocht</small>	yes
briljant/adj/de_morgen_20020323_01_49/327	-44.8313296848425	1.52660759964877	1	briljant	de_morgen	Belgium	quality	Wall/name;Street/name;exces/noun;saga/noun;in/prep	<small>status van wereldberoemde filmsterren aan te danken . Om kwart voor twaalf start op BBC</small> 2 <u>Wall</u><sup>1.695</sup> <u>Street</u><sup>2.115</sup> , een <span class='target'>briljante</span> <u>saga</u><sup>5.383</sup> over <u>excessen</u><sup>1.961</sup> <u>in</u><sup>63.223</sup> het <small>internationale beurswezen . Michael Douglas won een Oscar voor zijn vertolking van de duivelse megalomaan</small>	yes
briljant/adj/volkskrant_20020306_40/404	9.23455300876512	14.8489504914373	2	briljant	volkskrant	Netherlands	quality	nog/adv;zeg/verb;praatje/noun	<small>loopt geen storm meneer . ' ' Kan nog komen heren . ' ' Kan</small> <u>nog</u><sup>30.691</sup> komen meneer . ' <span class='target'>Briljant</span> <u>praatje</u><sup>2.622</sup> , al <u>zeg</u><sup>32.504</sup> ik <small>het zelf , en meer communicatie is ook niet nodig in een stemlokaal . De</small>	yes
geniaal/adj/de_morgen_19990331_01_43/479	16.7381736496709	-43.0819932595862	1	geniaal	de_morgen	Belgium	quality	op/prep;avond_DIM/noun;vroomheid/noun	<small>' ) . Raadpleeg Metro's agenda voor meer informatie en meer gelegenheden , en trakteert</small> u zich <u>op</u><sup>8.537</sup> een <u>avondje</u><sup>5.261</sup> <span class='target'>geniale</span> <u>vroomheid</u><sup>15.476</sup> . <small></small>	yes
geniaal/adj/het_laatste_nieuws_19990113_01_467/23	43.6109778577964	7.93497954107882	2	geniaal	het_laatste_nieuws	Belgium	popular	ben/verb;van/prep;man/noun;PERSONALIA/name;flits/noun	<small>lieven struelens heeft cantona als groot voorbeeld andquot; Hij is de man van de</small> <u>is</u><sup>342.896</sup> de <u>man</u><sup>30.644</sup> <u>van</u><sup>4.05</sup> de <span class='target'>geniale</span> <u>flits</u><sup>98.993</sup> andquot; <u>PERSONALIA</u><sup>12.522</sup> : geboren <small>op 22 januari 1975 , wonende te Schaarbeek , ongehuwd.LIEDERKERKE : ploeg die mij de</small>	yes
briljant/adj/algemeen_dagblad_19991115_132/25	-2.75848647099654	19.2156202552017	1	briljant	algemeen_dagblad	Netherlands	popular	als/prep;wetenschapper/noun;wereld_formaat/noun	<small>rooms-katholiek theoloog E. Schillebeeckx kreeg zaterdag van burgemeester d'Hondt de zilveren erepenning van de gemeente</small> Nijmegen omdat hij ` <u>als</u><sup>272.772</sup> <span class='target'>briljant</span> <u>wetenschapper</u><sup>129.048</sup> van <u>wereldformaat</u><sup>5.206</sup> ' de <small>naam van de stad heeft uitgedragen . Hij doceerde jarenlang aan de Katholieke Universiteit Nijmegen</small>	yes
briljant/adj/nrc_handelsblad_20031216_119/126	-10.5542839624378	-45.8034877354857	1	briljant	nrc_handelsblad	Netherlands	quality	;McQuarrie/name;door/prep;Christopher/name;geschreven/adj	<small>tot eind vorige eeuw . RTL5 , 20.30-23.10u. The Usual Suspects ( Bryan Singer ,</small> 1995 , VS ) . <span class='target'>Briljante</span> , <u>door</u><sup>6.571</sup> <u>Christopher</u><sup>3.236</sup> <u>McQuarrie</u><sup>23.796</sup> <u>geschreven</u><sup>165.655</sup> <small>misdaadfilm over vijf elkaar volstrekt onbekende criminelen die , gezamenlijk in voorarrest , een wraakoefening</small>	yes
geniaal/adj/parool_20010411_82/57	7.8168731977891	-9.85454508354881	2	geniaal	parool	Netherlands	popular	paar/noun;McGuthrie/name;van/prep;moment/noun	<small>cijfers verslagen ( 65-51 ) . Oogstrelend was het niet wat de hardwerkende Amsterdammers lieten</small> zien , maar die <u>paar</u><sup>6.217</sup> <span class='target'>geniale</span> <u>momenten</u><sup>40.226</sup> <u>van</u><sup>4.05</sup> Chris <u>McGuthrie</u><sup>5.686</sup> vergoedden <small>veel voor het publiek . Misschien wordt het tijd dat de koosnaam van McGuthrie ,</small>	yes
briljant/adj/parool_20030422_75/123	16.0771477239468	-2.20312190031887	2	briljant	parool	Netherlands	popular	ben/verb;tekst/noun;heb/verb;alleen/adv	<small>paar jaar ben ik zijn teksten gaan lezen , en dan wordt het een stuk</small> interessanter . Die <u>teksten</u><sup>92.472</sup> <u>zijn</u><sup>336.212</sup> <span class='target'>briljant</span> . Ik <u>heb</u><sup>4.339</sup> ze <u>alleen</u><sup>3.558</sup> <small>nog niet met de muziek kunnen verbinden . " Bepaald cool is het niet om</small>	yes
geniaal/adj/volkskrant_20031206_149/49	32.0370151669869	-47.787987362843	1	geniaal	volkskrant	Netherlands	quality	heb/verb;niet/adv;van/prep;inzicht/noun;ingeving/noun;bied/adj	<small>motoriek - en zijn intrinsieke rechtlijnigheid staan dat in de weg . Hij moet het</small> <u>niet</u><sup>12.341</sup> zozeer <u>hebben</u><sup>5.0</sup> <u>van</u><sup>4.05</sup> de <span class='target'>geniale</span> <u>ingeving</u><sup>683.086</sup> , de <u>inzicht</u><sup>43.902</sup> <u>biedende</u><sup>6.291</sup> <small>lichtflits , als wel van de houvast biedende opdracht , die altijd dezelfde is en</small>	yes
briljant/adj/het_laatste_nieuws_20020122_01_52/287	-37.2986052038297	20.3931383650276	1	briljant	het_laatste_nieuws	Belgium	popular	het/noun;ere_brandweerman/noun;echtpaar/noun;voor/prep;kort/adj;tot/prep	<small>. De krasse tachtiger was ook lid van het brandweerkorps en mag zelfs de titel</small> van <u>ere-brandweerman</u><sup>11.552</sup> dragen . <u>Het</u><sup>4.926</sup> <span class='target'>briljanten</span> <u>echtpaar</u><sup>137.587</sup> woonde <u>tot</u><sup>14.532</sup> <u>voor</u><sup>18.664</sup> <u>kort</u><sup>1.662</sup> <small>nog zelfstandig in hun huis in de Akkerstraat . Begin oktober namen ze hun intrek</small>	no
geniaal/adj/volkskrant_20031209_55/221	41.8092524484649	-18.9028717844753	1	geniaal	volkskrant	Netherlands	quality	Volkskrant_site/noun;op/prep;stem/verb;vondst/noun	<small>, met een dagelijkse topdrie . Aan het eind van de week kunnen lezers op</small> de <u>Volkskrant-site</u><sup>57.453</sup> <u>stemmen</u><sup>2.749</sup> <u>op</u><sup>8.537</sup> de <span class='target'>geniaalste</span> <u>vondst</u><sup>499.119</sup> of de drakerigste koningskindreclame <small>. Briljante actie van uw buurtwinkel of de schoenmaker op de hoek ? Laat het</small>	yes
geniaal/adj/de_morgen_20041028_01_51/30	-3.06376522803352	17.7474062209227	1	geniaal	de_morgen	Belgium	quality	1950/name;USA/name;grijp/verb;wetenschapper/noun	<small>Champagne for Caesar HHHH BBC 2 14.20 Komedie van Richard Whorf ( USA 1950 )</small> <u>USA</u><sup>1.127</sup> <u>1950</u><sup>9.646</sup> ) . Een <span class='target'>geniale</span> <u>wetenschapper</u><sup>62.88</sup> <u>grijpt</u><sup>1.253</sup> naast een job <small>in een soepfabriek . Hij zint op wraak en neemt deel aan een quiz die</small>	yes
briljant/adj/de_morgen_20010321_01_15/62	40.4159106974054	-32.3647220930579	1	briljant	de_morgen	Belgium	quality	heb/verb;plan/noun;leg/verb	<small>Mulders is een snul . Hebt ge straf ? " " Nee . " "</small> Luister , ik <u>heb</u><sup>4.339</sup> een <span class='target'>briljant</span> <u>plan</u><sup>15.988</sup> . " Hij <u>legde</u><sup>3.372</sup> <small>zijn arm om mijn schouder . Ik was zo blij dat ik van opluchting boerde</small>	yes
briljant/adj/nrc_handelsblad_20000911_95/37	-4.37768547854084	1.10885657888713	1	briljant	nrc_handelsblad	Netherlands	quality	Scholes/name;maak/verb;verdediger/noun;keer_terug/verb;Stam/name	<small>heroverd op Newcastle United . De kampioen van vorig seizoen won met 3-0 van Sunderland</small> . Middenvelder <u>Scholes</u><sup>9.217</sup> <u>maakt</u><sup>1.129</sup> twee <span class='target'>briljante</span> treffers . <u>Verdediger</u><sup>1.978</sup> <u>Stam</u><sup>2.834</sup> <u>keerde</u><sup>6.556</sup> <small>terug na een hamstringblessure . Hij werd in de rust vervangen . Manchester United lijkt</small>	yes
briljant/adj/volkskrant_20040312_62/343	-12.6611111687279	-46.0751914620615	1	briljant	volkskrant	Netherlands	quality	slechts/adv;kwestie/noun;het/noun;schrijf/verb	<small>brief : het is de marketing van jezelf . Solliciteren is marketing Solliciteren is niet</small> <u>slechts</u><sup>1.133</sup> een <u>kwestie</u><sup>2.032</sup> van een <span class='target'>briljante</span> brief <u>schrijven</u><sup>86.711</sup> . <u>Het</u><sup>4.926</sup> vereist <small>een compleet marketingplan om jezelf in de markt te zetten . Een koekjesfabriek verdiept zich</small>	yes
briljant/adj/het_laatste_nieuws_20031014_01_181/9	-21.4218460049952	23.1575175068981	1	briljant	het_laatste_nieuws	Belgium	popular	;voor/prep;Albert/name;Georgina/name	<small></small>  <span class='target'>Briljant</span> <u>voor</u><sup>18.664</sup> <u>Albert</u><sup>4.555</sup> en <u>Georgina</u><sup>4.026</sup> Zondag <small>werd in restaurant andapos;t Fregat op de Blankenbergse Zeedijk geklonken op de 65ste huwelijksverjaardag van</small>	no
briljant/adj/volkskrant_20021003_80/91	45.2261847569748	2.3329844489713	2	briljant	volkskrant	Netherlands	quality	aantal/noun;ben/verb;Liam/name;gast_bijdrage/noun;zo/adv	<small>doemgeluid van de voorganger . Bij vlagen is het een uitstekende plaat , vooral dankzij</small> ( opnieuw ) een <u>aantal</u><sup>3.418</sup> <span class='target'>briljante</span> <u>gastbijdragen</u><sup>17.454</sup> . <u>Zo</u><sup>42.886</sup> <u>is</u><sup>336.212</sup> <u>Liam</u><sup>7.874</sup> <small>Gallagher in het psychedelische titelnummer op dreef op een manier die je op de laatste</small>	yes
briljant/adj/het_laatste_nieuws_20020514_01_65/9	-56.9040830873905	37.5047573555448	4	briljant	het_laatste_nieuws	Belgium	popular	;jubileum/noun;voor/prep;Jules/name;Elza/name	<small></small>  <span class='target'>Briljanten</span> <u>jubileum</u><sup>148.083</sup> <u>voor</u><sup>18.664</sup> <u>Jules</u><sup>17.666</sup> en <u>Elza</u><sup>4.775</sup> <small>WINGENE - Zondagmiddag was het feest in het rusthuis Sint-Anna in de Beernemstraat . Jules</small>	no
briljant/adj/parool_20000911_109/716	5.07431182020222	3.62036324473918	1	briljant	parool	Netherlands	popular	Frans/name;iets/noun;niet/adv	<small>naar Frans van Deursen roepen : " Hee , je loopt uit het shot .</small> " <u>Frans</u><sup>3.017</sup> deed net <u>iets</u><sup>1.102</sup> <span class='target'>briljants</span> , maar het mocht <u>niet</u><sup>5.714</sup> <small>omdat hij buiten het shot liep . Ik dacht : Dan neem je dat shot</small>	yes
geniaal/adj/nrc_handelsblad_20000527_112/67	14.8588754410472	-37.8822261667895	1	geniaal	nrc_handelsblad	Netherlands	quality	guerrilla/noun;van/prep;komisch/adj;nu/adv;getreiter/verb;wel/adv	<small>onderdrukt om zijn hoofdpersoon te verklaren . Kaufman blijft in Man on the Moon een</small> <u>komische</u><sup>16.844</sup> <u>guerrilla</u><sup>8.459</sup> , <u>van</u><sup>4.05</sup> wiens <span class='target'>geniale</span> <u>getreiter</u><sup>16.724</sup> <u>nu</u><sup>3.032</sup> <u>wel</u><sup>3.574</sup> iedereen kan <small>genieten . Bianca Stigter , 24 mei 2000 .</small>	yes
briljant/adj/volkskrant_20020617_36/316	-6.67836965405014	23.9320195953718	1	briljant	volkskrant	Netherlands	quality	't/name;Hek/name;als/prep;Van/name;verteller/noun;grappenmaker/noun;geestig/adj	<small>blijven zitten , want jullie zijn binnenkort landelijk aan de beurt . ' Het programma</small> toont <u>Van</u><sup>29.516</sup> <u>'t</u><sup>1.263</sup> <u>Hek</u><sup>4.341</sup> <u>als</u><sup>272.772</sup> <span class='target'>briljant</span> <u>verteller</u><sup>30.242</sup> , <u>geestige</u><sup>74.428</sup> <u>grappenmaker</u><sup>15.367</sup> en <small>theatervakman . Maar Youp speelt Youp toont ook de beperkingen van de cabaretier . Het</small>	yes
